loan_amnt,int_rate,installment,emp_length,home_ownership,verification_status,dti,total_acc,earl_cr_line_t,loan_inc_pct,log_income,tempo_mes,status,status_repayment
35000,21.98,966.27,10.0,RENT,Verified,12.08,45.0,-223 days +18:24:00,0.330188679245283,11.571194373094205,19.0,0,1
30000,23.83,860.09,10.0,MORTGAGE,Verified,22.84,37.0,-181 days +09:36:00,0.25210084033613445,11.686878772093667,60.0,0,0
30000,22.47,836.61,8.0,MORTGAGE,Verified,23.69,26.0,-120 days +06:24:00,0.3333333333333333,11.407564949312402,52.0,0,1
17500,12.12,390.34,3.0,MORTGAGE,Verified,23.33,22.0,-188 days +06:24:00,0.23333333333333334,11.225243392518447,25.0,0,1
30000,13.11,684.29,1.0,MORTGAGE,Verified,14.25,27.0,-263 days +04:00:00,0.375,11.289781913656018,59.0,0,1
24000,23.28,680.44,5.0,MORTGAGE,Verified,26.86,34.0,-120 days +06:24:00,0.28680002868000287,11.33477917958675,39.0,0,1
24450,22.47,681.84,10.0,MORTGAGE,Verified,23.94,26.0,-160 days +16:00:00,0.43660714285714286,10.933106969717286,60.0,0,0
30000,23.76,858.87,10.0,OWN,Verified,24.01,32.0,-160 days +16:00:00,0.3125,11.472103470449973,29.0,1,0
29175,22.95,821.62,9.0,MORTGAGE,Verified,25.58,31.0,-351 days +22:24:00,0.4423489327223283,11.09672372495523,4.0,1,0
21000,19.72,553.11,7.0,RENT,Verified,12.87,20.0,-216 days +20:00:00,0.14,11.918390573078392,59.0,0,1
24000,18.75,619.28,7.0,RENT,Verified,12.36,25.0,-240 days +12:48:00,0.3,11.289781913656018,50.0,0,1
24000,21.0,649.29,10.0,MORTGAGE,Verified,14.19,32.0,-245 days +11:12:00,0.17142857142857143,11.84939770159144,60.0,0,0
25000,13.11,570.24,10.0,MORTGAGE,Verified,24.71,43.0,-195 days +04:48:00,0.29411764705882354,11.350406535472453,50.0,0,1
30000,21.0,811.61,10.0,MORTGAGE,Verified,12.22,28.0,-170 days +12:48:00,0.4,11.225243392518447,45.0,0,1
18000,14.33,421.92,4.0,MORTGAGE,Verified,19.31,26.0,-207 days +00:00:00,0.24,11.225243392518447,41.0,0,1
20000,19.05,519.37,10.0,RENT,Verified,24.13,27.0,-304 days +14:24:00,0.19607843137254902,11.532728092266408,42.0,0,1
20875,14.33,489.31,10.0,OWN,Source Verified,14.97,43.0,-206 days +00:48:00,0.3480616923718216,11.001683087707896,23.0,1,0
19350,12.12,431.61,5.0,RENT,Source Verified,6.35,23.0,-99 days +13:36:00,0.3518181818181818,10.915088464214607,44.0,0,1
20000,19.05,519.37,3.0,MORTGAGE,Source Verified,19.03,38.0,-290 days +20:48:00,0.2,11.512925464970229,28.0,1,0
24000,19.72,632.12,5.0,RENT,Verified,14.45,32.0,-256 days +07:12:00,0.21818181818181817,11.608235644774552,60.0,0,0
29100,21.49,795.3,4.0,RENT,Source Verified,17.79,25.0,-164 days +14:24:00,0.41831982059686046,11.150002471127733,20.0,1,0
30000,21.98,828.23,9.0,MORTGAGE,Source Verified,21.48,26.0,-353 days +21:36:00,0.20905923344947736,11.874090314181814,13.0,1,0
18000,15.31,431.16,10.0,MORTGAGE,Verified,13.85,26.0,-280 days +23:12:00,0.1125,11.982929094215963,24.0,0,1
16000,21.98,441.73,2.0,MORTGAGE,Source Verified,10.92,48.0,-185 days +08:00:00,0.16,11.512925464970229,13.0,1,0
35000,23.76,1002.01,1.0,RENT,Source Verified,17.94,28.0,-226 days +16:48:00,0.2976190476190476,11.675044314446664,50.0,0,1
18000,19.72,474.09,10.0,MORTGAGE,Verified,31.31,22.0,-189 days +05:36:00,0.2727272727272727,11.097410021008562,60.0,0,0
35000,22.47,976.04,2.0,MORTGAGE,Verified,30.33,34.0,-194 days +04:48:00,0.4375,11.289781913656018,8.0,0,1
16000,18.75,412.86,6.0,MORTGAGE,Verified,18.66,23.0,-129 days +02:24:00,0.21333333333333335,11.225243392518447,2.0,0,1
30000,21.98,828.23,6.0,MORTGAGE,Verified,14.72,26.0,-149 days +20:48:00,0.375,11.289781913656018,51.0,0,1
31825,22.47,887.5,10.0,MORTGAGE,Verified,25.39,23.0,-193 days +05:36:00,0.4482394366197183,11.170435156023453,60.0,0,0
14200,15.31,340.14,9.0,MORTGAGE,Source Verified,23.09,35.0,-171 days +12:48:00,0.284,10.819778284410283,10.0,0,1
17625,18.75,454.79,3.0,MORTGAGE,Verified,15.38,40.0,-341 days +02:24:00,0.440625,10.596634733096073,22.0,1,0
27975,21.98,772.33,9.0,RENT,Verified,20.9,21.0,-80 days +20:00:00,0.4483173076923077,11.041320554357519,9.0,1,0
20400,23.28,578.38,10.0,MORTGAGE,Source Verified,18.64,23.0,-184 days +08:00:00,0.3,11.127262984158243,25.0,0,1
18000,19.05,467.43,5.0,MORTGAGE,Source Verified,4.85,27.0,-193 days +05:36:00,0.225,11.289781913656018,59.0,0,1
27050,23.76,774.41,10.0,MORTGAGE,Verified,10.14,22.0,-267 days +03:12:00,0.3011724571385945,11.405514515275229,25.0,0,1
25000,24.89,732.18,10.0,NONE,Source Verified,13.2,21.0,-182 days +08:48:00,0.3125,11.289781913656018,24.0,0,1
16000,21.98,441.73,3.0,RENT,Verified,19.8,12.0,-147 days +21:36:00,0.4,10.596634733096073,34.0,0,1
16000,20.49,428.28,10.0,RENT,Verified,20.23,28.0,-379 days +12:48:00,0.14678899082568808,11.59910316121128,29.0,0,1
29100,23.63,830.91,6.0,RENT,Verified,21.71,27.0,-167 days +12:48:00,0.44769230769230767,11.082142548877775,37.0,1,0
20000,19.72,526.77,10.0,MORTGAGE,Verified,10.39,28.0,-222 days +19:12:00,0.13333333333333333,11.918390573078392,0.0,0,1
30575,21.98,844.11,10.0,MORTGAGE,Verified,28.25,33.0,-278 days +00:48:00,0.4131756756756757,11.211820372186306,57.0,0,1
18000,18.49,461.9,7.0,RENT,Verified,22.27,22.0,-287 days +20:00:00,0.43902439024390244,10.621327345686446,20.0,0,1
32350,24.7,943.84,10.0,OWN,Verified,21.62,34.0,-211 days +22:24:00,0.44930555555555557,11.184421397998193,44.0,0,1
25000,14.33,586.0,10.0,MORTGAGE,Verified,20.85,31.0,-243 days +12:00:00,0.10040160642570281,12.425208175446844,30.0,0,1
35000,22.95,985.67,10.0,OWN,Verified,20.75,25.0,-399 days +06:24:00,0.4069767441860465,11.362102575235644,12.0,0,1
30000,24.7,875.28,5.0,MORTGAGE,Source Verified,26.07,45.0,-214 days +20:48:00,0.2,11.918390573078392,33.0,1,0
28800,19.05,747.89,10.0,MORTGAGE,Source Verified,17.53,39.0,-239 days +12:48:00,0.288,11.512925464970229,59.0,0,1
20000,19.72,526.77,5.0,MORTGAGE,Verified,20.49,34.0,-163 days +14:24:00,0.4139758238118894,10.785435255987737,15.0,0,1
19200,22.47,535.43,1.0,RENT,Verified,10.39,12.0,-210 days +23:12:00,0.2823529411764706,11.127262984158243,31.0,0,1
28000,20.49,749.49,10.0,MORTGAGE,Source Verified,11.9,55.0,-189 days +05:36:00,0.18791946308724833,11.911701584927597,51.0,0,1
28000,23.63,799.51,3.0,RENT,Verified,27.65,29.0,-83 days +20:00:00,0.4,11.156250521031495,25.0,0,1
16000,22.47,446.19,1.0,RENT,Verified,19.5,17.0,-74 days +22:24:00,0.3485838779956427,10.734220396048636,30.0,0,1
24000,14.09,559.56,10.0,MORTGAGE,Verified,20.95,21.0,-200 days +02:24:00,0.21818181818181817,11.608235644774552,13.0,0,1
30075,22.95,846.97,2.0,RENT,Source Verified,27.31,25.0,-182 days +08:48:00,0.439051094890511,11.134589024250317,27.0,1,0
20000,21.98,552.16,10.0,OTHER,Verified,25.48,28.0,-220 days +20:00:00,0.2597402597402597,11.251560700835821,51.0,0,1
12400,12.12,276.59,1.0,MORTGAGE,Source Verified,17.3,55.0,-158 days +16:48:00,0.15308641975308643,11.302204433654575,39.0,0,1
18000,21.49,491.94,10.0,OWN,Verified,31.3,17.0,-225 days +17:36:00,0.36,10.819778284410283,13.0,0,1
35000,23.63,999.38,9.0,OTHER,Verified,18.91,15.0,-167 days +12:48:00,0.38461538461538464,11.418614785498987,8.0,0,1
20000,22.95,563.24,10.0,OTHER,Verified,28.29,43.0,-388 days +10:24:00,0.2564102564102564,11.26446410567173,59.0,0,1
16425,21.98,453.46,10.0,MORTGAGE,Verified,32.21,20.0,-139 days +23:12:00,0.44391891891891894,10.51867319162636,21.0,1,0
30000,22.47,836.61,10.0,MORTGAGE,Source Verified,16.02,23.0,-172 days +12:00:00,0.375,11.289781913656018,43.0,0,1
25000,13.11,570.24,7.0,OWN,Verified,2.65,38.0,-328 days +06:24:00,0.3472222222222222,11.184421397998193,20.0,0,1
17625,16.29,431.33,10.0,MORTGAGE,Verified,23.79,25.0,-254 days +08:00:00,0.4428391959798995,10.59162219127253,59.0,0,1
23850,14.09,556.07,10.0,MORTGAGE,Verified,24.1,23.0,-169 days +13:36:00,0.44166666666666665,10.896739325546411,39.0,0,1
16000,21.49,437.28,5.0,MORTGAGE,Verified,30.34,38.0,-332 days +04:48:00,0.16,11.512925464970229,9.0,0,1
28625,23.83,820.67,7.0,RENT,Verified,17.05,19.0,-194 days +04:48:00,0.4417438271604938,11.079060882340366,12.0,1,0
33425,23.76,956.92,5.0,MORTGAGE,Verified,27.94,40.0,-278 days +00:00:00,0.44566666666666666,11.225243392518447,31.0,0,1
16000,21.0,432.86,7.0,MORTGAGE,Not Verified,11.08,30.0,-159 days +16:48:00,0.16494845360824742,11.48246625748552,19.0,0,1
20000,20.49,535.35,1.0,RENT,Source Verified,20.27,22.0,-195 days +04:48:00,0.25,11.289781913656018,50.0,0,1
23050,12.12,514.14,10.0,MORTGAGE,Verified,27.84,18.0,-140 days +23:12:00,0.3546153846153846,11.082142548877775,55.0,0,1
18000,19.72,474.09,1.0,RENT,Source Verified,10.25,36.0,-193 days +05:36:00,0.17273146015660987,11.554144180786183,24.0,1,0
30000,23.28,850.55,1.0,MORTGAGE,Verified,13.67,36.0,-212 days +21:36:00,0.3,11.512925464970229,21.0,1,0
18000,18.75,464.46,10.0,MORTGAGE,Verified,30.43,29.0,-155 days +17:36:00,0.3829787234042553,10.757902880692196,27.0,0,1
20000,22.95,563.24,6.0,RENT,Verified,17.38,15.0,-164 days +14:24:00,0.4166666666666667,10.778956289890028,48.0,1,0
18200,18.75,469.62,9.0,MORTGAGE,Verified,30.75,42.0,-200 days +02:24:00,0.35,10.858998997563564,15.0,1,0
16000,22.47,446.19,10.0,MORTGAGE,Verified,14.5,27.0,-142 days +22:24:00,0.1702127659574468,11.451050061252142,59.0,0,1
20375,18.49,522.84,10.0,MORTGAGE,Verified,14.3,30.0,-239 days +12:48:00,0.14051724137931035,11.884489021402711,9.0,0,1
21000,17.27,524.96,6.0,MORTGAGE,Verified,15.92,29.0,-156 days +18:24:00,0.19626168224299065,11.580584113444043,25.0,0,1
30000,23.63,856.61,5.0,MORTGAGE,Verified,10.78,43.0,-253 days +08:48:00,0.19607843137254902,11.938193200374572,51.0,0,1
20000,17.27,499.96,3.0,MORTGAGE,Verified,6.32,20.0,-197 days +04:00:00,0.2,11.512925464970229,27.0,0,1
35000,18.75,903.12,10.0,MORTGAGE,Verified,24.06,43.0,-330 days +05:36:00,0.35,11.512925464970229,53.0,0,1
20000,19.05,519.37,10.0,RENT,Verified,17.83,22.0,-250 days +08:48:00,0.4,10.819778284410283,2.0,0,1
16850,14.09,392.86,1.0,MORTGAGE,Source Verified,11.18,19.0,-165 days +13:36:00,0.1053125,11.982929094215963,3.0,0,1
35000,21.49,956.55,7.0,MORTGAGE,Verified,16.24,33.0,-301 days +15:12:00,0.30701754385964913,11.643953727376633,11.0,0,1
27050,23.83,775.51,3.0,RENT,Source Verified,24.2,55.0,-260 days +04:48:00,0.4471074380165289,11.010398644018933,59.0,0,1
24000,21.0,649.29,10.0,RENT,Source Verified,16.98,23.0,-132 days +02:24:00,0.26666666666666666,11.407564949312402,15.0,1,0
19000,15.31,455.11,10.0,MORTGAGE,Verified,25.4,26.0,-204 days +01:36:00,0.34545454545454546,10.915088464214607,28.0,0,1
21800,17.27,544.96,4.0,MORTGAGE,Verified,16.74,34.0,-169 days +13:36:00,0.35161290322580646,11.03488966402723,5.0,0,1
30000,23.76,858.87,10.0,MORTGAGE,Source Verified,21.27,20.0,-172 days +12:00:00,0.30927835051546393,11.48246625748552,21.0,1,0
17050,14.33,399.65,10.0,OWN,Verified,10.91,20.0,-192 days +04:48:00,0.44285714285714284,10.558413520275876,50.0,1,0
16000,19.72,421.42,1.0,RENT,Verified,20.47,19.0,-213 days +21:36:00,0.17777777777777778,11.407564949312402,59.0,0,1
21000,15.31,503.02,5.0,RENT,Verified,23.0,31.0,-234 days +15:12:00,0.19090909090909092,11.608235644774552,50.0,0,1
24000,15.8,581.09,10.0,RENT,Verified,31.38,21.0,-294 days +18:24:00,0.3,11.289781913656018,59.0,0,1
22750,20.49,608.96,10.0,MORTGAGE,Verified,28.11,19.0,-209 days +23:12:00,0.4375,10.858998997563564,32.0,1,0
18825,18.49,483.07,1.0,MORTGAGE,Source Verified,8.34,12.0,-90 days +16:00:00,0.3765,10.819778284410283,52.0,0,1
35000,21.98,966.27,10.0,MORTGAGE,Verified,27.61,37.0,-233 days +15:12:00,0.3804347826086957,11.429543856031177,59.0,0,1
20500,18.75,528.97,5.0,OWN,Verified,24.55,32.0,-233 days +15:12:00,0.43617021276595747,10.757902880692196,51.0,1,0
18000,23.28,510.33,10.0,RENT,Verified,30.14,11.0,-125 days +04:00:00,0.31657257426264973,10.94832979799441,35.0,1,0
28000,21.0,757.5,10.0,MORTGAGE,Source Verified,13.81,26.0,-267 days +03:12:00,0.32941176470588235,11.350406535472453,48.0,0,1
23850,18.49,612.01,10.0,MORTGAGE,Verified,26.07,25.0,-212 days +21:36:00,0.44166666666666665,10.896739325546411,56.0,0,1
24375,19.72,642.0,5.0,MORTGAGE,Verified,26.44,21.0,-116 days +06:24:00,0.4431818181818182,10.915088464214607,36.0,0,1
18225,20.49,487.84,5.0,MORTGAGE,Verified,11.9,46.0,-142 days +22:24:00,0.3645,10.819778284410283,59.0,0,1
18225,18.49,467.67,6.0,OWN,Verified,27.35,22.0,-146 days +21:36:00,0.4391566265060241,10.63344870621879,9.0,1,0
17500,18.49,449.07,4.0,RENT,Verified,16.12,24.0,-271 days +01:36:00,0.44871794871794873,10.571316925111784,54.0,0,1
26000,23.28,737.15,2.0,RENT,Verified,22.25,34.0,-262 days +04:00:00,0.4,11.082142548877775,5.0,0,1
19200,13.11,437.95,10.0,RENT,Verified,14.52,32.0,-193 days +05:36:00,0.2742857142857143,11.156250521031495,24.0,0,1
21200,19.72,558.38,6.0,RENT,Verified,21.27,18.0,-130 days +01:36:00,0.44166666666666665,10.778956289890028,59.0,0,1
18200,14.33,426.61,5.0,RENT,Verified,21.21,7.0,-108 days +10:24:00,0.35,10.858998997563564,6.0,0,1
35000,23.76,1002.01,8.0,RENT,Source Verified,13.61,27.0,-171 days +12:48:00,0.23333333333333334,11.918390573078392,40.0,0,1
20000,18.75,516.07,5.0,MORTGAGE,Verified,6.71,23.0,-165 days +13:36:00,0.37037037037037035,10.896739325546411,3.0,0,1
18000,19.05,467.43,1.0,MORTGAGE,Verified,8.72,14.0,-205 days +00:48:00,0.21951219512195122,11.314474526246391,31.0,0,1
35000,20.49,936.86,1.0,MORTGAGE,Source Verified,14.72,20.0,-139 days +23:12:00,0.4117647058823529,11.350406535472453,41.0,0,1
19500,22.47,543.8,10.0,RENT,Verified,11.3,19.0,-92 days +15:12:00,0.3594006303334132,10.901487295336825,59.0,0,1
17500,13.11,399.17,6.0,MORTGAGE,Source Verified,22.38,16.0,-213 days +21:36:00,0.4375,10.596634733096073,40.0,0,1
16800,18.75,433.5,2.0,MORTGAGE,Source Verified,17.11,33.0,-253 days +08:48:00,0.168,11.512925464970229,0.0,0,1
22000,18.75,567.68,6.0,RENT,Source Verified,21.44,28.0,-227 days +16:48:00,0.24444444444444444,11.407564949312402,59.0,0,1
16550,19.72,435.9,6.0,MORTGAGE,Verified,28.16,31.0,-218 days +20:48:00,0.35212765957446807,10.757902880692196,8.0,1,0
16000,21.49,437.28,4.0,RENT,Source Verified,27.26,21.0,-143 days +21:36:00,0.38095238095238093,10.645424897265505,19.0,0,1
35000,23.28,992.31,2.0,MORTGAGE,Verified,21.12,42.0,-278 days +00:00:00,0.35714285714285715,11.49272275765271,44.0,1,0
35000,24.83,1023.82,10.0,MORTGAGE,Verified,18.24,43.0,-247 days +10:24:00,0.1912568306010929,12.117241431823558,60.0,0,0
20000,23.28,567.04,2.0,RENT,Verified,27.76,27.0,-121 days +05:36:00,0.19607843137254902,11.532728092266408,22.0,0,1
27050,24.7,789.21,7.0,MORTGAGE,Source Verified,13.44,43.0,-124 days +04:48:00,0.2847368421052632,11.461632170582678,51.0,0,1
21200,22.47,591.21,2.0,RENT,Verified,17.7,28.0,-146 days +21:36:00,0.44166666666666665,10.778956289890028,18.0,1,0
16000,21.98,441.73,9.0,RENT,Verified,29.88,28.0,-150 days +20:00:00,0.32,10.819778284410283,30.0,1,0
35000,21.98,966.27,5.0,MORTGAGE,Source Verified,23.88,51.0,-241 days +13:36:00,0.23333333333333334,11.918390573078392,37.0,0,1
28100,23.83,805.61,10.0,MORTGAGE,Verified,27.48,20.0,-168 days +14:24:00,0.4496,11.042921835724492,41.0,1,0
35000,21.98,966.27,1.0,RENT,Verified,16.78,29.0,-104 days +11:12:00,0.4117647058823529,11.350406535472453,3.0,0,1
18225,24.89,533.76,10.0,MORTGAGE,Verified,21.78,41.0,-107 days +11:12:00,0.30375,11.002099841204238,25.0,0,1
18000,18.75,464.46,10.0,RENT,Verified,21.69,14.0,-420 days +22:24:00,0.45,10.596634733096073,36.0,1,0
30000,21.98,828.23,10.0,MORTGAGE,Verified,17.64,33.0,-220 days +20:00:00,0.29411764705882354,11.532728092266408,17.0,0,1
19750,19.05,512.87,10.0,MORTGAGE,Verified,16.69,17.0,-244 days +12:00:00,0.44886363636363635,10.691944912900398,59.0,0,1
16000,19.05,415.49,10.0,MORTGAGE,Source Verified,21.19,40.0,-143 days +21:36:00,0.2609330967539923,11.0238352400165,3.0,0,1
33000,23.28,935.61,10.0,MORTGAGE,Verified,14.8,14.0,-232 days +16:00:00,0.375,11.385092093460344,28.0,0,1
25200,24.83,737.15,6.0,RENT,Verified,18.18,62.0,-358 days +19:12:00,0.4131147540983607,11.018629143155449,25.0,1,0
25000,19.72,658.46,8.0,MORTGAGE,Verified,7.95,26.0,-205 days +00:48:00,0.2777777777777778,11.407564949312402,56.0,0,1
17000,19.05,441.46,8.0,MORTGAGE,Verified,22.83,10.0,-129 days +02:24:00,0.43939002326182475,10.563336447694558,23.0,1,0
29000,22.47,808.72,5.0,MORTGAGE,Source Verified,18.22,38.0,-151 days +19:12:00,0.21561338289962825,11.809319478024031,13.0,1,0
18400,19.05,477.82,2.0,MORTGAGE,Source Verified,17.24,23.0,-108 days +10:24:00,0.26285714285714284,11.156250521031495,11.0,1,0
35000,22.95,985.67,10.0,RENT,Verified,13.73,37.0,-312 days +11:12:00,0.2916666666666667,11.695247021764184,23.0,0,1
30000,23.83,860.09,8.0,MORTGAGE,Verified,20.9,40.0,-229 days +17:36:00,0.20712653359937586,11.883378059685624,20.0,1,0
21725,23.63,620.33,10.0,RENT,Source Verified,15.94,14.0,-107 days +11:12:00,0.395,10.915088464214607,13.0,1,0
19600,14.33,459.42,2.0,MORTGAGE,Verified,31.91,34.0,-226 days +16:48:00,0.2857101208437195,11.136062390867204,20.0,0,1
33425,22.95,941.31,9.0,MORTGAGE,Verified,3.7,24.0,-257 days +06:24:00,0.22283333333333333,11.918390573078392,17.0,1,0
25000,23.28,708.79,10.0,MORTGAGE,Verified,19.25,31.0,-339 days +03:12:00,0.2509082880025693,11.50929889691453,54.0,1,0
16000,23.76,458.07,1.0,RENT,Verified,21.37,20.0,-75 days +21:36:00,0.3764705882352941,10.657259354912508,10.0,1,0
18000,21.0,486.97,6.0,MORTGAGE,Verified,18.14,53.0,-418 days +23:12:00,0.21686746987951808,11.326595886778735,16.0,0,1
24250,20.49,649.11,7.0,RENT,Verified,25.37,11.0,-75 days +21:36:00,0.4409090909090909,10.915088464214607,25.0,0,1
30750,24.7,897.16,9.0,MORTGAGE,Verified,10.91,21.0,-108 days +10:24:00,0.3416666666666667,11.407564949312402,17.0,0,1
20500,18.75,528.97,8.0,MORTGAGE,Verified,19.78,17.0,-142 days +22:24:00,0.41,10.819778284410283,59.0,0,1
18000,22.47,501.97,2.0,MORTGAGE,Verified,8.72,28.0,-199 days +02:24:00,0.06451612903225806,12.538967060803502,50.0,0,1
29175,14.09,680.22,10.0,MORTGAGE,Verified,26.31,45.0,-207 days +00:00:00,0.44884615384615384,11.082142548877775,59.0,0,1
24925,21.98,688.12,10.0,RENT,Source Verified,20.83,32.0,-173 days +12:00:00,0.3560714285714286,11.156250521031495,19.0,1,0
23750,19.72,625.54,10.0,MORTGAGE,Verified,18.44,33.0,-214 days +20:48:00,0.3546152238181981,11.11205976335696,60.0,0,0
26500,19.05,688.16,9.0,MORTGAGE,Verified,30.27,31.0,-158 days +16:48:00,0.44166666666666665,11.002099841204238,22.0,0,1
35000,22.47,976.04,7.0,MORTGAGE,Verified,28.75,30.0,-214 days +20:48:00,0.4375,11.289781913656018,59.0,0,1
24250,19.72,638.71,3.0,RENT,Source Verified,33.43,23.0,-157 days +17:36:00,0.4409090909090909,10.915088464214607,59.0,0,1
22750,20.49,608.96,2.0,RENT,Verified,33.82,34.0,-143 days +21:36:00,0.44607843137254904,10.839580911706463,40.0,0,1
16800,18.75,433.5,1.0,MORTGAGE,Verified,8.97,8.0,-186 days +07:12:00,0.42,10.596634733096073,37.0,1,0
18000,19.72,474.09,10.0,RENT,Verified,22.53,24.0,-159 days +16:48:00,0.45,10.596634733096073,5.0,1,0
19400,23.28,550.03,10.0,MORTGAGE,Verified,9.3,17.0,-166 days +13:36:00,0.26944444444444443,11.184421397998193,36.0,1,0
24000,23.28,680.44,10.0,RENT,Verified,24.08,14.0,-199 days +02:24:00,0.36923076923076925,11.082142548877775,10.0,1,0
32875,21.98,907.6,3.0,MORTGAGE,Source Verified,17.36,39.0,-205 days +00:48:00,0.43833333333333335,11.225243392518447,60.0,0,0
28000,21.49,765.24,2.0,MORTGAGE,Source Verified,13.8,36.0,-170 days +12:48:00,0.224,11.736069016284437,15.0,0,1
21000,14.33,492.24,6.0,MORTGAGE,Source Verified,13.77,38.0,-326 days +08:00:00,0.23333333333333334,11.407564949312402,40.0,0,1
18000,18.75,464.46,10.0,MORTGAGE,Verified,13.78,20.0,-199 days +02:24:00,0.13846153846153847,11.77528972943772,19.0,1,0
22000,18.49,564.54,7.0,MORTGAGE,Verified,22.44,24.0,-145 days +22:24:00,0.34375,11.06663836234181,59.0,0,1
35000,22.95,985.67,2.0,MORTGAGE,Verified,2.04,32.0,-114 days +07:12:00,0.1643192488262911,12.269047444691562,17.0,0,1
22400,12.12,499.64,10.0,MORTGAGE,Source Verified,32.04,28.0,-230 days +16:48:00,0.4226415094339623,10.87804719253426,60.0,0,0
18000,18.49,461.9,2.0,MORTGAGE,Source Verified,15.38,26.0,-161 days +16:00:00,0.24,11.225243392518447,54.0,0,1
18000,13.11,410.57,6.0,MORTGAGE,Verified,19.84,35.0,-162 days +15:12:00,0.1016949152542373,12.083905011555967,8.0,0,1
29700,21.98,819.95,10.0,MORTGAGE,Verified,13.89,29.0,-342 days +01:36:00,0.42428571428571427,11.156250521031495,59.0,0,1
21100,12.12,470.64,10.0,MORTGAGE,Verified,26.42,31.0,-301 days +15:12:00,0.35003898538462813,11.006739063352663,59.0,0,1
24000,20.49,642.42,1.0,OWN,Source Verified,28.91,17.0,-254 days +08:00:00,0.18461538461538463,11.77528972943772,54.0,0,1
25000,18.75,645.08,10.0,MORTGAGE,Verified,8.15,19.0,-171 days +12:48:00,0.32051282051282054,11.26446410567173,59.0,0,1
35000,21.49,956.55,2.0,MORTGAGE,Verified,13.63,21.0,-215 days +20:48:00,0.2,12.072541252905651,12.0,1,0
25600,20.49,685.25,1.0,MORTGAGE,Source Verified,14.99,20.0,-240 days +14:24:00,0.1841726618705036,11.842229212112828,57.0,0,1
32875,21.49,898.47,6.0,MORTGAGE,Source Verified,18.64,23.0,-249 days +09:36:00,0.4479126927897978,11.203624717204844,50.0,0,1
20000,19.05,519.37,5.0,MORTGAGE,Verified,21.1,48.0,-293 days +19:12:00,0.2777777777777778,11.184421397998193,28.0,0,1
20000,18.49,513.22,10.0,MORTGAGE,Source Verified,25.13,30.0,-199 days +03:12:00,0.3076923076923077,11.082142548877775,38.0,0,1
22000,18.49,564.54,6.0,RENT,Verified,33.55,28.0,-231 days +16:48:00,0.44,10.819778284410283,22.0,0,1
24000,22.95,675.89,2.0,RENT,Verified,8.5,15.0,-138 days +00:00:00,0.2926829268292683,11.314474526246391,34.0,1,0
32000,21.98,883.45,2.0,MORTGAGE,Verified,28.88,30.0,-181 days +09:36:00,0.4,11.289781913656018,19.0,1,0
19200,11.14,418.8,10.0,MORTGAGE,Verified,13.09,27.0,-200 days +02:24:00,0.3490909090909091,10.915088464214607,58.0,0,1
25000,23.83,716.74,7.0,RENT,Source Verified,12.42,19.0,-133 days +02:24:00,0.38461538461538464,11.082142548877775,28.0,0,1
16000,19.05,415.49,2.0,RENT,Verified,22.87,18.0,-109 days +10:24:00,0.3076923076923077,10.858998997563564,9.0,1,0
18000,16.29,440.51,6.0,MORTGAGE,Verified,19.7,20.0,-218 days +20:48:00,0.3103448275862069,10.968198289528557,48.0,0,1
